from,to,numIncidents,arrested,ward,arrestDate
M000850,M000912,1,FALSE,5,NA
M000913,M000912,1,FALSE,5,NA
M000594,M001050,2,FALSE,5,NA
M000594,M001051,2,FALSE,5,NA
M001050,M001051,1,FALSE,3,NA
M001080,M001081,2,FALSE,5,NA
M000983,M000984,1,FALSE,4,NA
M000983,M000985,1,FALSE,4,NA
M000984,M000985,2,FALSE,4,NA
M001679,M001680,1,FALSE,1,NA
M001679,M001681,1,FALSE,1,NA
M001680,M001681,1,FALSE,1,NA
M000265,M000956,2,FALSE,2,NA
M000265,M001053,2,FALSE,2,NA
M000956,M001053,2,FALSE,6,NA
M001037,M001038,1,FALSE,5,NA
M001697,M001698,1,FALSE,3,NA
M000396,M001017,2,FALSE,1,NA
M000988,M000989,1,FALSE,1,NA
M000988,M000990,1,FALSE,1,NA
M000989,M000990,1,FALSE,1,NA
M000241,M001015,2,FALSE,5,NA
M000864,M000865,1,FALSE,2,NA
M000864,M000866,1,FALSE,2,NA
M000865,M000866,2,FALSE,2,NA
M001011,M001012,1,FALSE,3,NA
M001011,M001013,1,FALSE,3,NA
M001012,M001013,3,TRUE,3,NA
M000229,M001052,2,FALSE,1,NA
M001033,M001034,1,FALSE,2,NA
M000426,M000968,2,FALSE,4,NA
M000146,M001010,2,FALSE,4,NA
M000954,M001022,2,FALSE,6,NA
M000954,M001023,2,FALSE,6,NA
M001022,M001023,1,FALSE,6,NA
M001001,M001002,1,FALSE,3,NA
M001148,M001149,1,FALSE,5,NA
M001148,M001150,1,FALSE,5,NA
M001149,M001150,1,FALSE,5,NA
M001058,M001092,3,FALSE,6,NA
M001165,M001166,1,FALSE,6,NA
M001159,M001160,1,FALSE,5,NA
M001159,M001161,1,FALSE,5,NA
M001160,M001161,1,FALSE,5,NA
M000625,M001114,2,FALSE,6,NA
M000625,M001115,2,FALSE,6,NA
M001114,M001115,1,FALSE,5,NA
M000843,M001163,2,FALSE,3,NA
M000463,M001086,3,FALSE,5,NA
M000463,M001087,3,FALSE,5,NA
M001086,M001087,1,FALSE,4,NA
M000756,M001123,3,FALSE,6,NA
M000756,M001122,3,FALSE,6,NA
M001123,M001122,2,TRUE,2,NA
M000909,M001105,2,TRUE,3,2022/08/05 01:00:00+00
M000909,M001104,2,TRUE,3,2022/08/05 01:00:00+00
M001105,M001104,2,FALSE,6,NA
M001141,M001142,2,FALSE,3,NA
M001141,M001143,2,FALSE,3,NA
M001142,M001143,1,FALSE,3,NA
M001094,M001095,3,TRUE,NA,NA
M001139,M001140,1,FALSE,3,NA
M000209,M001138,2,FALSE,1,NA
M000236,M001105,3,FALSE,3,NA
M001168,M001169,1,FALSE,3,NA
M000812,M001174,2,FALSE,5,NA
M000828,M001094,2,FALSE,6,NA
M000828,M001093,2,FALSE,6,NA
M001094,M001093,3,TRUE,NA,NA
M001131,M001132,1,FALSE,NA,NA
M000837,M000407,3,FALSE,4,NA
M000837,M001147,3,FALSE,4,NA
M000407,M001147,3,FALSE,5,NA
M000986,M001088,2,FALSE,3,NA
M001091,M001090,1,TRUE,4,2022/12/19 01:00:00+00
M001176,M001177,1,FALSE,1,NA
M001099,M001100,1,FALSE,1,NA
M001099,M001101,1,FALSE,1,NA
M001100,M001101,1,FALSE,1,NA
M000762,M001084,2,FALSE,4,NA
M000762,M001083,2,FALSE,4,NA
M001084,M001083,2,FALSE,1,NA
M001127,M001128,1,FALSE,2,NA
M001134,M001135,1,FALSE,3,NA
M001153,M001154,1,FALSE,6,NA
M000585,M000206,2,FALSE,6,NA
M000585,M001141,2,FALSE,6,NA
M000585,M001140,2,FALSE,6,NA
M000206,M001141,2,FALSE,1,NA
M000206,M001140,2,FALSE,1,NA
M001141,M001140,2,FALSE,3,NA
M000221,M001171,2,FALSE,6,NA
M000221,M001172,2,FALSE,6,NA
M001171,M001172,1,FALSE,5,NA
M001103,M001104,1,FALSE,3,NA
M001106,M001107,1,FALSE,6,NA
M001106,M001108,1,FALSE,6,NA
M001107,M001108,1,FALSE,6,NA
M001151,M001152,1,FALSE,1,NA
M001534,M001678,3,TRUE,1,NA
M001569,M001570,1,FALSE,4,NA
M000137,M000420,2,FALSE,1,NA
M000137,M001752,2,FALSE,1,NA
M000420,M001752,2,FALSE,3,NA
M000006,NA,2,FALSE,4,NA
M000009,NA,1,FALSE,5,NA
M000014,NA,1,FALSE,6,NA
M000016,NA,1,FALSE,3,NA
M000017,NA,1,FALSE,2,NA
M000024,NA,1,FALSE,2,NA
M000027,NA,1,FALSE,3,NA
M000035,NA,1,FALSE,5,NA
M000043,NA,1,FALSE,2,NA
M000057,NA,1,FALSE,3,NA
M000062,NA,1,FALSE,2,NA
M000065,NA,1,FALSE,1,NA
M000066,NA,1,FALSE,3,NA
M000070,NA,1,FALSE,5,NA
M000074,NA,1,FALSE,1,NA
M000076,NA,1,FALSE,1,NA
M000077,NA,1,FALSE,3,NA
M000079,NA,1,FALSE,2,NA
M000080,NA,1,FALSE,6,NA
M000093,NA,1,FALSE,3,NA
M000097,NA,1,FALSE,2,NA
M000100,NA,1,FALSE,3,NA
M000102,NA,1,FALSE,1,NA
M000103,NA,1,FALSE,6,NA
M000108,NA,1,FALSE,1,NA
M000109,NA,1,FALSE,5,NA
M000112,NA,1,FALSE,5,NA
M000113,NA,1,FALSE,5,NA
M000114,NA,1,FALSE,6,NA
M000115,NA,1,FALSE,5,NA
M000116,NA,2,FALSE,3,NA
M000121,NA,1,FALSE,6,NA
M000122,NA,1,FALSE,6,NA
M000130,NA,1,FALSE,5,NA
M000134,NA,1,FALSE,3,NA
M000142,NA,1,FALSE,6,NA
M000145,NA,1,FALSE,3,NA
M000147,NA,1,FALSE,4,NA
M000150,NA,1,FALSE,6,NA
M000152,NA,1,FALSE,1,NA
M000154,NA,1,FALSE,5,NA
M000157,NA,1,FALSE,4,NA
M000161,NA,1,FALSE,1,NA
M000165,NA,2,FALSE,6,NA
M000169,NA,1,FALSE,5,NA
M000174,NA,1,FALSE,6,NA
M000176,NA,1,FALSE,1,NA
M000178,NA,1,FALSE,1,NA
M000186,NA,1,FALSE,1,NA
M000187,NA,1,FALSE,5,NA
M000188,NA,1,FALSE,5,NA
M000193,NA,1,FALSE,5,NA
M000196,NA,2,FALSE,5,NA
M000202,NA,1,FALSE,2,NA
M000203,NA,1,FALSE,1,NA
M000207,NA,1,FALSE,5,NA
M000208,NA,1,FALSE,5,NA
M000210,NA,1,FALSE,4,NA
M000212,NA,1,FALSE,5,NA
M000216,NA,1,FALSE,5,NA
M000218,NA,1,FALSE,4,NA
M000220,NA,1,FALSE,6,NA
M000224,NA,1,FALSE,4,NA
M000226,NA,1,FALSE,5,NA
M000228,NA,1,FALSE,5,NA
M000230,NA,1,FALSE,5,NA
M000235,NA,1,FALSE,3,NA
M000237,NA,1,FALSE,3,NA
M000244,NA,2,FALSE,5,NA
M000249,NA,1,FALSE,1,NA
M000250,NA,1,FALSE,5,NA
M000252,NA,1,FALSE,5,NA
M000253,NA,1,FALSE,3,NA
M000256,NA,1,FALSE,1,NA
M000259,NA,1,FALSE,4,NA
M000261,NA,1,FALSE,4,NA
M000267,NA,1,FALSE,3,NA
M000269,NA,1,FALSE,6,NA
M000271,NA,1,FALSE,5,NA
M000272,NA,1,FALSE,2,NA
M000274,NA,1,FALSE,4,NA
M000275,NA,1,FALSE,5,NA
M000280,NA,1,FALSE,5,NA
M000281,NA,1,FALSE,5,NA
M000283,NA,1,FALSE,5,NA
M000285,NA,1,FALSE,6,NA
M000288,NA,1,FALSE,4,NA
M000291,NA,1,FALSE,1,NA
M000294,NA,1,FALSE,1,NA
M000295,NA,1,FALSE,1,NA
M000301,NA,2,FALSE,3,NA
M000307,NA,1,FALSE,6,NA
M000312,NA,1,FALSE,1,NA
M000313,NA,1,FALSE,3,NA
M000317,NA,1,FALSE,3,NA
M000319,NA,1,FALSE,5,NA
M000323,NA,1,FALSE,5,NA
M000325,NA,1,FALSE,3,NA
M000328,NA,1,FALSE,3,NA
M000331,NA,2,FALSE,3,NA
M000334,NA,2,FALSE,4,NA
M000336,NA,1,FALSE,5,NA
M000337,NA,1,FALSE,5,NA
M000339,NA,1,FALSE,4,NA
M000342,NA,1,FALSE,1,NA
M000343,NA,1,FALSE,1,NA
M000344,NA,1,FALSE,5,NA
M000345,NA,1,FALSE,6,NA
M000347,NA,1,FALSE,5,NA
M000349,NA,1,FALSE,5,NA
M000350,NA,1,FALSE,1,NA
M000355,NA,1,FALSE,6,NA
M000356,NA,1,FALSE,5,NA
M000357,NA,1,FALSE,5,NA
M000359,NA,1,FALSE,3,NA
M000361,NA,1,FALSE,5,NA
M000362,NA,1,FALSE,6,NA
M000367,NA,1,FALSE,3,NA
M000372,NA,1,FALSE,6,NA
M000373,NA,1,FALSE,1,NA
M000374,NA,1,FALSE,2,NA
M000376,NA,1,FALSE,6,NA
M000378,NA,1,FALSE,5,NA
M000380,NA,1,FALSE,6,NA
M000383,NA,1,FALSE,4,NA
M000384,NA,1,FALSE,3,NA
M000385,NA,1,FALSE,4,NA
M000388,NA,1,FALSE,3,NA
M000391,NA,2,FALSE,3,NA
M000394,NA,1,FALSE,4,NA
M000398,NA,2,FALSE,2,NA
M000402,NA,1,FALSE,3,NA
M000403,NA,1,FALSE,3,NA
M000404,NA,2,FALSE,6,NA
M000406,NA,1,FALSE,5,NA
M000408,NA,1,FALSE,5,NA
M000409,NA,2,FALSE,5,NA
M000413,NA,1,FALSE,3,NA
M000417,NA,1,FALSE,3,NA
M000418,NA,1,FALSE,6,NA
M000423,NA,2,FALSE,1,NA
M000427,NA,1,FALSE,4,NA
M000428,NA,1,FALSE,1,NA
M000430,NA,1,FALSE,3,NA
M000435,NA,1,FALSE,6,NA
M000437,NA,1,FALSE,3,NA
M000439,NA,1,FALSE,1,NA
M000441,NA,1,FALSE,1,NA
M000444,NA,1,FALSE,4,NA
M000446,NA,1,FALSE,5,NA
M000449,NA,1,FALSE,4,NA
M000453,NA,1,FALSE,1,NA
M000454,NA,1,FALSE,5,NA
M000456,NA,1,FALSE,3,NA
M000459,NA,1,FALSE,5,NA
M000462,NA,2,FALSE,3,NA
M000464,NA,1,FALSE,3,NA
M000467,NA,1,FALSE,1,NA
M000469,NA,1,FALSE,1,NA
M000470,NA,1,FALSE,2,NA
M000472,NA,1,FALSE,5,NA
M000473,NA,1,FALSE,1,NA
M000476,NA,1,FALSE,1,NA
M000479,NA,1,FALSE,1,NA
M000482,NA,1,FALSE,1,NA
M000484,NA,1,FALSE,2,NA
M000486,NA,1,FALSE,6,NA
M000487,NA,1,FALSE,5,NA
M000489,NA,1,FALSE,1,NA
M000490,NA,1,FALSE,6,NA
M000492,NA,1,FALSE,3,NA
M000493,NA,1,FALSE,3,NA
M000495,NA,1,FALSE,6,NA
M000496,NA,1,FALSE,5,NA
M000499,NA,1,FALSE,6,NA
M000501,NA,1,FALSE,2,NA
M000506,NA,1,FALSE,6,NA
M000507,NA,1,FALSE,3,NA
M000510,NA,1,FALSE,3,NA
M000512,NA,1,FALSE,4,NA
M000514,NA,1,FALSE,6,NA
M000515,NA,1,FALSE,3,NA
M000517,NA,1,FALSE,3,NA
M000519,NA,1,FALSE,4,NA
M000520,NA,1,FALSE,6,NA
M000521,NA,1,FALSE,5,NA
M000523,NA,1,FALSE,5,NA
M000525,NA,1,FALSE,3,NA
M000526,NA,1,FALSE,2,NA
M000527,NA,2,FALSE,6,NA
M000530,NA,1,FALSE,6,NA
M000532,NA,1,FALSE,1,NA
M000533,NA,1,FALSE,6,NA
M000535,NA,1,FALSE,5,NA
M000538,NA,1,FALSE,5,NA
M000544,NA,1,FALSE,2,NA
M000546,NA,1,FALSE,6,NA
M000548,NA,1,FALSE,2,NA
M000549,NA,1,FALSE,5,NA
M000550,NA,1,FALSE,4,NA
M000551,NA,1,FALSE,2,NA
M000554,NA,1,FALSE,1,NA
M000556,NA,1,FALSE,2,NA
M000559,NA,1,FALSE,1,NA
M000561,NA,1,FALSE,1,NA
M000564,NA,1,FALSE,1,NA
M000571,NA,1,FALSE,5,NA
M000573,NA,1,FALSE,6,NA
M000575,NA,1,FALSE,3,NA
M000576,NA,1,FALSE,4,NA
M000577,NA,1,FALSE,4,NA
M000580,NA,1,FALSE,6,NA
M000582,NA,1,FALSE,6,NA
M000583,NA,1,FALSE,6,NA
M000584,NA,1,FALSE,2,NA
M000587,NA,1,FALSE,6,NA
M000588,NA,1,FALSE,5,NA
M000589,NA,1,FALSE,6,NA
M000590,NA,1,FALSE,6,NA
M000591,NA,1,FALSE,4,NA
M000593,NA,1,FALSE,3,NA
M000597,NA,1,FALSE,5,NA
M000598,NA,1,FALSE,6,NA
M000601,NA,1,FALSE,3,NA
M000602,NA,1,FALSE,5,NA
M000605,NA,1,FALSE,6,NA
M000608,NA,1,FALSE,5,NA
M000609,NA,1,FALSE,2,NA
M000612,NA,1,FALSE,3,NA
M000614,NA,1,FALSE,5,NA
M000615,NA,1,FALSE,5,NA
M000619,NA,1,FALSE,1,NA
M000621,NA,1,FALSE,6,NA
M000622,NA,1,FALSE,4,NA
M000628,NA,1,FALSE,6,NA
M000629,NA,1,FALSE,5,NA
M000632,NA,1,FALSE,5,NA
M000633,NA,1,FALSE,6,NA
M000637,NA,1,FALSE,1,NA
M000638,NA,1,FALSE,6,NA
M000641,NA,1,FALSE,3,NA
M000642,NA,1,FALSE,5,NA
M000645,NA,1,FALSE,3,NA
M000648,NA,1,FALSE,5,NA
M000649,NA,1,FALSE,5,NA
M000652,NA,1,FALSE,3,NA
M000654,NA,1,FALSE,1,NA
M000655,NA,1,FALSE,5,NA
M000657,NA,1,FALSE,5,NA
M000660,NA,1,FALSE,5,NA
M000661,NA,1,FALSE,1,NA
M000662,NA,1,FALSE,5,NA
M000664,NA,1,FALSE,2,NA
M000665,NA,1,FALSE,3,NA
M000666,NA,4,TRUE,3,NA
M000668,NA,1,FALSE,4,NA
M000670,NA,1,FALSE,3,NA
M000671,NA,3,FALSE,3,NA
M000675,NA,1,FALSE,3,NA
M000677,NA,3,FALSE,1,NA
M000681,NA,1,FALSE,4,NA
M000684,NA,3,FALSE,3,NA
M000686,NA,1,FALSE,3,NA
M000687,NA,1,FALSE,4,NA
M000688,NA,1,FALSE,5,NA
M000690,NA,1,FALSE,6,NA
M000693,NA,1,FALSE,3,NA
M000697,NA,2,TRUE,2,NA
M000699,NA,1,FALSE,NA,NA
M000701,NA,1,FALSE,5,NA
M000704,NA,1,FALSE,2,NA
M000706,NA,1,FALSE,2,NA
M000708,NA,1,FALSE,3,NA
M000710,NA,2,FALSE,6,NA
M000713,NA,1,FALSE,3,NA
M000714,NA,1,FALSE,6,NA
M000715,NA,1,FALSE,NA,NA
M000716,NA,1,FALSE,6,NA
M000718,NA,1,FALSE,4,NA
M000719,NA,1,FALSE,4,NA
M000721,NA,1,FALSE,3,NA
M000723,NA,1,FALSE,4,NA
M000726,NA,1,FALSE,4,NA
M000727,NA,1,FALSE,2,NA
M000729,NA,1,FALSE,5,NA
M000730,NA,1,FALSE,5,NA
M000734,NA,1,FALSE,3,NA
M000735,NA,1,FALSE,4,NA
M000737,NA,1,FALSE,3,NA
M000739,NA,1,FALSE,2,NA
M000741,NA,1,FALSE,6,NA
M000743,NA,1,FALSE,1,NA
M000744,NA,1,FALSE,4,NA
M000747,NA,1,FALSE,3,NA
M000751,NA,1,FALSE,1,NA
M000752,NA,1,FALSE,3,NA
M000753,NA,1,FALSE,2,NA
M000754,NA,1,FALSE,5,NA
M000755,NA,1,FALSE,3,NA
M000758,NA,1,FALSE,3,NA
M000759,NA,1,FALSE,5,NA
M000761,NA,1,FALSE,4,NA
M000764,NA,1,FALSE,5,NA
M000766,NA,1,FALSE,4,NA
M000768,NA,1,FALSE,3,NA
M000773,NA,1,FALSE,3,NA
M000775,NA,1,FALSE,6,NA
M000777,NA,1,FALSE,6,NA
M000779,NA,1,FALSE,2,NA
M000781,NA,1,FALSE,3,NA
M000782,NA,1,FALSE,2,NA
M000783,NA,1,FALSE,2,NA
M000784,NA,2,FALSE,1,NA
M000786,NA,1,FALSE,2,NA
M000787,NA,1,FALSE,1,NA
M000788,NA,1,FALSE,1,NA
M000789,NA,1,FALSE,6,NA
M000791,NA,1,FALSE,5,NA
M000792,NA,2,FALSE,3,NA
M000795,NA,1,FALSE,NA,NA
M000797,NA,1,FALSE,5,NA
M000800,NA,1,FALSE,1,NA
M000801,NA,1,FALSE,2,NA
M000804,NA,1,FALSE,6,NA
M000806,NA,1,FALSE,5,NA
M000809,NA,1,FALSE,3,NA
M000811,NA,1,FALSE,1,NA
M000815,NA,1,FALSE,5,NA
M000818,NA,1,FALSE,3,NA
M000821,NA,1,FALSE,5,NA
M000826,NA,1,FALSE,3,NA
M000831,NA,1,FALSE,4,NA
M000832,NA,1,FALSE,3,NA
M000835,NA,1,FALSE,3,NA
M000836,NA,1,FALSE,1,NA
M000839,NA,1,FALSE,6,NA
M000841,NA,1,FALSE,2,NA
M000842,NA,1,FALSE,1,NA
M000845,NA,2,TRUE,1,NA
M000846,NA,1,FALSE,1,NA
M000847,NA,1,FALSE,5,NA
M000853,NA,1,FALSE,4,NA
M000855,NA,1,FALSE,6,NA
M000857,NA,1,FALSE,2,NA
M000860,NA,1,FALSE,1,NA
M000861,NA,1,FALSE,1,NA
M000863,NA,1,FALSE,6,NA
M000866,NA,1,FALSE,2,NA
M000867,NA,1,FALSE,6,NA
M000870,NA,1,FALSE,2,NA
M000872,NA,1,FALSE,5,NA
M000873,NA,1,FALSE,4,NA
M000875,NA,1,FALSE,3,NA
M000878,NA,1,FALSE,6,NA
M000881,NA,1,FALSE,6,NA
M000882,NA,1,FALSE,3,NA
M000885,NA,2,TRUE,1,NA
M000887,NA,1,FALSE,2,NA
M000889,NA,1,FALSE,1,NA
M000890,NA,1,FALSE,1,NA
M000891,NA,1,FALSE,3,NA
M000893,NA,1,FALSE,2,NA
M000895,NA,1,FALSE,3,NA
M000898,NA,1,FALSE,3,NA
M000900,NA,3,FALSE,3,NA
M000903,NA,1,FALSE,3,NA
M000904,NA,1,FALSE,4,NA
M000908,NA,1,FALSE,4,NA
M000912,NA,2,FALSE,2,NA
M000915,NA,1,TRUE,1,2022/09/28 05:00:00+00
M000916,NA,1,TRUE,1,2022/09/28 07:00:00+00
M000918,NA,1,TRUE,3,2022/06/11 14:00:00+00
M000919,NA,1,TRUE,1,2022/10/10 08:00:00+00
M000921,NA,1,FALSE,2,NA
M000922,NA,1,FALSE,4,NA
M000926,NA,1,FALSE,1,NA
M000928,NA,1,TRUE,5,2022/11/04 22:00:00+00
M000931,NA,1,TRUE,4,2022/08/08 05:00:00+00
M000936,NA,1,TRUE,4,2022/08/22 04:00:00+00
M000938,NA,1,FALSE,5,NA
M000940,NA,1,TRUE,3,2022/10/09 21:00:00+00
M000946,NA,1,FALSE,6,NA
M000948,NA,1,FALSE,6,NA
M000951,NA,1,FALSE,2,NA
M000953,NA,1,FALSE,2,NA
M000960,NA,1,FALSE,4,NA
M000961,NA,1,TRUE,4,2022/11/17 20:00:00+00
M000964,NA,1,FALSE,5,NA
M000967,NA,1,FALSE,5,NA
M000968,NA,1,FALSE,3,NA
M000970,NA,1,FALSE,6,NA
M000973,NA,1,FALSE,1,NA
M000974,NA,2,TRUE,6,NA
M000975,NA,1,TRUE,4,2022/11/12 20:00:00+00
M000977,NA,1,FALSE,5,NA
M000978,NA,1,TRUE,2,2022/12/03 16:00:00+00
M000981,NA,1,FALSE,3,NA
M000982,NA,1,FALSE,1,NA
M000985,NA,1,FALSE,4,NA
M000987,NA,1,FALSE,3,NA
M000990,NA,1,FALSE,1,NA
M000991,NA,1,FALSE,3,NA
M000993,NA,1,TRUE,4,2022/11/30 12:00:00+00
M000997,NA,1,TRUE,3,2022/11/04 09:00:00+00
M001000,NA,1,TRUE,3,2022/11/18 02:00:00+00
M001002,NA,1,FALSE,3,NA
M001003,NA,1,FALSE,2,NA
M001006,NA,1,TRUE,3,2022/11/02 23:00:00+00
M001007,NA,1,TRUE,1,2022/11/23 21:00:00+00
M001010,NA,1,FALSE,5,NA
M001013,NA,2,FALSE,3,NA
M001015,NA,1,FALSE,5,NA
M001016,NA,1,FALSE,5,NA
M001017,NA,1,FALSE,4,NA
M001018,NA,1,TRUE,6,2022/11/01 10:00:00+00
M001019,NA,1,TRUE,5,2022/11/30 23:00:00+00
M001023,NA,1,FALSE,6,NA
M001024,NA,1,FALSE,1,NA
M001026,NA,1,FALSE,1,NA
M001027,NA,1,FALSE,5,NA
M001028,NA,1,FALSE,5,NA
M001029,NA,1,TRUE,1,2022/11/02 08:00:00+00
M001032,NA,1,FALSE,4,NA
M001034,NA,1,FALSE,2,NA
M001036,NA,1,FALSE,6,NA
M001038,NA,1,FALSE,5,NA
M001039,NA,1,TRUE,1,2022/11/04 05:00:00+00
M001041,NA,1,TRUE,2,2022/10/10 20:00:00+00
M001043,NA,1,TRUE,1,2022/11/18 00:00:00+00
M001044,NA,1,FALSE,5,NA
M001047,NA,1,TRUE,5,2022/11/12 01:00:00+00
M001048,NA,1,FALSE,5,NA
M001049,NA,1,FALSE,4,NA
M001051,NA,1,FALSE,3,NA
M001052,NA,1,FALSE,5,NA
M001053,NA,1,FALSE,1,NA
M001054,NA,1,FALSE,5,NA
M001057,NA,2,TRUE,6,2022/10/17 01:00:00+00
M001061,NA,1,FALSE,3,NA
M001064,NA,1,TRUE,2,2022/08/17 06:00:00+00
M001067,NA,1,TRUE,3,2022/11/19 23:00:00+00
M001068,NA,1,FALSE,6,NA
M001070,NA,1,FALSE,6,NA
M001072,NA,1,TRUE,4,2022/10/21 13:00:00+00
M001076,NA,1,FALSE,1,NA
M001079,NA,1,FALSE,3,NA
M001081,NA,1,FALSE,5,NA
M001083,NA,2,FALSE,NA,NA
M001085,NA,1,FALSE,2,NA
M001087,NA,1,FALSE,4,NA
M001088,NA,1,FALSE,1,NA
M001090,NA,1,TRUE,4,2022/12/19 01:00:00+00
M001092,NA,1,FALSE,1,NA
M001093,NA,2,FALSE,4,NA
M001095,NA,1,FALSE,4,NA
M001096,NA,1,TRUE,2,2022/12/13 15:00:00+00
M000929,NA,1,TRUE,6,2022/12/18 13:00:00+00
M001101,NA,1,FALSE,1,NA
M001104,NA,2,FALSE,3,NA
M001108,NA,1,FALSE,6,NA
M001109,NA,1,TRUE,2,2022/12/25 16:00:00+00
M001113,NA,2,TRUE,3,2022/12/24 05:00:00+00
M001115,NA,1,FALSE,5,NA
M001116,NA,1,TRUE,5,2022/12/10 12:00:00+00
M001120,NA,2,TRUE,5,NA
M001122,NA,2,TRUE,4,2022/12/09 21:00:00+00
M001126,NA,1,FALSE,5,NA
M001128,NA,2,TRUE,2,NA
M001129,NA,1,FALSE,6,NA
M001130,NA,1,TRUE,2,2022/12/02 00:00:00+00
M001132,NA,2,TRUE,NA,NA
M001133,NA,1,FALSE,6,NA
M001135,NA,1,FALSE,3,NA
M001136,NA,1,TRUE,6,2022/12/01 21:00:00+00
M001138,NA,1,FALSE,1,NA
M001140,NA,2,FALSE,3,NA
M001143,NA,1,FALSE,3,NA
M001146,NA,1,FALSE,6,NA
M001147,NA,1,FALSE,6,NA
M001150,NA,1,FALSE,5,NA
M001152,NA,1,FALSE,1,NA
M001154,NA,1,FALSE,6,NA
M001156,NA,1,FALSE,3,NA
M001157,NA,1,FALSE,3,NA
M001158,NA,1,FALSE,3,NA
M001161,NA,1,FALSE,5,NA
M001162,NA,1,TRUE,5,2022/12/13 09:00:00+00
M001163,NA,1,FALSE,1,NA
M001164,NA,1,FALSE,NA,NA
M001166,NA,1,FALSE,6,NA
M001167,NA,1,FALSE,3,NA
M001169,NA,1,FALSE,3,NA
M001170,NA,1,FALSE,3,NA
M001172,NA,1,FALSE,5,NA
M001173,NA,1,FALSE,3,NA
M001174,NA,1,FALSE,5,NA
M001175,NA,1,FALSE,5,NA
M001178,NA,1,TRUE,1,2022/12/02 07:00:00+00
M001180,NA,1,TRUE,2,2022/12/31 10:00:00+00
M001181,NA,1,FALSE,3,NA
M001183,NA,1,TRUE,1,2022/12/08 08:00:00+00
M001185,NA,1,TRUE,4,2022/12/21 07:00:00+00
M001186,NA,1,FALSE,6,NA
M001187,NA,1,TRUE,5,2022/12/21 22:00:00+00
M001189,NA,1,TRUE,6,2022/10/06 23:00:00+00
M001193,NA,1,FALSE,5,NA
M001195,NA,1,FALSE,5,NA
M001196,NA,1,FALSE,1,NA
M001198,NA,1,FALSE,1,NA
M001200,NA,1,FALSE,4,NA
M001202,NA,1,FALSE,5,NA
M001205,NA,1,FALSE,4,NA
M001206,NA,1,FALSE,1,NA
M001207,NA,1,FALSE,3,NA
M001208,NA,1,TRUE,1,2022/07/13 04:00:00+00
M001210,NA,1,FALSE,NA,NA
M001211,NA,2,TRUE,1,NA
M001212,NA,1,FALSE,2,NA
M001217,NA,2,TRUE,3,2022/04/30 06:00:00+00
M001218,NA,1,FALSE,NA,NA
M001221,NA,2,TRUE,5,2022/05/14 08:00:00+00
M001223,NA,1,FALSE,4,NA
M001226,NA,2,TRUE,1,2022/05/01 07:00:00+00
M001227,NA,1,FALSE,6,NA
M001229,NA,1,FALSE,5,NA
M001231,NA,1,FALSE,5,NA
M001233,NA,1,FALSE,6,NA
M001234,NA,1,FALSE,6,NA
M001235,NA,1,FALSE,1,NA
M001238,NA,1,FALSE,2,NA
M001241,NA,1,FALSE,4,NA
M001242,NA,1,TRUE,4,2022/05/11 21:00:00+00
M001243,NA,1,TRUE,4,2022/08/14 07:00:00+00
M001247,NA,1,FALSE,5,NA
M001248,NA,1,TRUE,NA,2022/05/12 06:00:00+00
M001253,NA,1,FALSE,3,NA
M001254,NA,2,FALSE,1,NA
M001256,NA,1,TRUE,5,2022/12/19 15:00:00+00
M001257,NA,1,FALSE,6,NA
M001260,NA,1,TRUE,6,2022/05/28 10:00:00+00
M001261,NA,1,FALSE,4,NA
M001263,NA,1,FALSE,2,NA
M001265,NA,1,TRUE,5,2022/05/08 20:00:00+00
M001269,NA,1,FALSE,1,NA
M001271,NA,1,TRUE,2,2022/05/21 05:00:00+00
M001275,NA,1,FALSE,6,NA
M001276,NA,2,FALSE,1,NA
M001278,NA,1,FALSE,3,NA
M001280,NA,1,FALSE,2,NA
M001282,NA,2,FALSE,3,NA
M001286,NA,2,FALSE,6,NA
M001292,NA,1,FALSE,1,NA
M001293,NA,3,FALSE,NA,NA
M001295,NA,1,FALSE,NA,NA
M001296,NA,1,FALSE,4,NA
M001298,NA,1,FALSE,6,NA
M001300,NA,1,FALSE,2,NA
M001302,NA,1,FALSE,5,NA
M001304,NA,1,FALSE,6,NA
M001305,NA,1,FALSE,3,NA
M001307,NA,1,TRUE,5,2022/05/13 21:00:00+00
M001308,NA,1,FALSE,3,NA
M001309,NA,1,TRUE,1,2022/05/17 06:00:00+00
M001311,NA,1,FALSE,5,NA
M001312,NA,1,FALSE,3,NA
M001313,NA,1,FALSE,4,NA
M001314,NA,2,TRUE,1,NA
M001316,NA,1,FALSE,5,NA
M001317,NA,1,FALSE,6,NA
M001320,NA,1,FALSE,1,NA
M001321,NA,1,FALSE,1,NA
M001322,NA,1,FALSE,1,NA
M001323,NA,1,FALSE,1,NA
M001325,NA,1,FALSE,1,NA
M001326,NA,1,FALSE,2,NA
M001328,NA,1,FALSE,4,NA
M001330,NA,1,TRUE,2,2022/07/01 16:00:00+00
M001332,NA,1,FALSE,1,NA
M001335,NA,1,FALSE,1,NA
M001336,NA,1,FALSE,2,NA
M001337,NA,1,FALSE,4,NA
M001338,NA,1,FALSE,5,NA
M001341,NA,1,FALSE,1,NA
M001342,NA,1,TRUE,3,2022/06/19 18:00:00+00
M001344,NA,1,FALSE,2,NA
M001347,NA,1,TRUE,2,2022/06/17 05:00:00+00
